"ID","TABLE_HCODE","TABLE_ENAME","IS_DISPLAY","COLUMN_ENAME","COLUMN_CNAME","DISPLAY_ALIAS","COLUMN_TYPE","COLUMN_CATEGORY","COLUMN_NULLABLE","COLUMN_DESC","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
95,"29",LC_BALANCESHEETALL,1,ContractualAssets,合同资产,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
96,"29",LC_BALANCESHEETALL,1,AgencyBusAssets,代理业务资产,,"decimal(19,4)",流动资产模块,"","",,,0,,"2024-06-07 17:02:18",,"2024-08-26 17:28:44"
97,"29",LC_BALANCESHEETALL,1,HoldAndFSAssets,持有待售资产,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
98,"29",LC_BALANCESHEETALL,1,DeferredExpense,待摊费用,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
99,"29",LC_BALANCESHEETALL,1,InsurerImpawnLoan,保户质押贷款,,"decimal(19,4)",流动资产模块,"",保户质押贷款（InsurerImpawnLoan）：一般为金融类:保险公司披露科目,,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
100,"29",LC_BALANCESHEETALL,1,NonCurrentAssetIn1Year,一年内到期的非流动资产,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
101,"29",LC_BALANCESHEETALL,1,OtherCurrentAssets,其他流动资产,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
102,"29",LC_BALANCESHEETALL,1,CAExceptionalItems,##流动资产特殊项目,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
103,"29",LC_BALANCESHEETALL,1,CAAdjustmentItems,##流动资产调整项目,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
104,"29",LC_BALANCESHEETALL,1,TotalCurrentAssets,流动资产合计,,"decimal(19,4)",流动资产模块,"","",,,1,,"2024-06-07 17:02:18",,"2024-06-07 17:02:18"
105,"29",LC_BALANCESHEETALL,1,LoanAndAdvance,发放贷款和垫款,,"decimal(19,4)",非流动资产模块,"",发放贷款和垫款（LoanAndAdvance）：一般为金融类:银行企业披露科目,,,1,,"2024-06-07 17:02:19",,"2024-06-07 17:02:19"
106,"29",LC_BALANCESHEETALL,1,DebtInvestment,债权投资合计,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:19",,"2024-06-07 17:02:19"
107,"29",LC_BALANCESHEETALL,1,AmongDebtInvestment,其中:债权投资,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:19",,"2024-08-26 17:28:44"
108,"29",LC_BALANCESHEETALL,1,AmongFinAetAtAmorCost,其中:以摊余成本计量的金融资产,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:19",,"2024-08-26 17:28:44"
109,"29",LC_BALANCESHEETALL,1,OthDebtInvestment,其他债权投资合计,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:19",,"2024-06-07 17:02:19"
110,"29",LC_BALANCESHEETALL,1,AmongOthDebtInvest,其中:其他债权投资,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:19",,"2024-08-26 17:28:44"
111,"29",LC_BALANCESHEETALL,1,AmongFinAetAtFValTOCI,其中:以公允价值计量且其变动计入其他综合收益的债务工具投资,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:19",,"2024-08-26 17:28:44"
112,"29",LC_BALANCESHEETALL,1,LoanAndAccountReceivables,投资-贷款及应收款项(应收款项类投资),,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:19",,"2024-06-07 17:02:19"
113,"29",LC_BALANCESHEETALL,1,FixedDeposit,定期存款,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:19",,"2024-06-07 17:02:19"
114,"29",LC_BALANCESHEETALL,1,OthEquityInstrument,其他权益工具投资合计,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:19",,"2024-06-07 17:02:19"
115,"29",LC_BALANCESHEETALL,1,AmongOthEquInstrument,其中:其他权益工具投资,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:19",,"2024-08-26 17:28:44"
116,"29",LC_BALANCESHEETALL,1,AmongEquInsAtFValTOCI,其中:以公允价值计量且其变动计入其他综合收益的非交易性权益工具投资,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:20",,"2024-08-26 17:28:44"
117,"29",LC_BALANCESHEETALL,1,FinAssetsAtFValTOCI,以公允价值计量且其变动计入其他综合收益的金融资产,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:20",,"2024-08-26 17:28:44"
118,"29",LC_BALANCESHEETALL,1,HoldToMaturityInvestments,持有至到期投资,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
119,"29",LC_BALANCESHEETALL,1,HoldForSaleAssets,可供出售金融资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
120,"29",LC_BALANCESHEETALL,1,OthNonCurFinAssets,其他非流动金融资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
121,"29",LC_BALANCESHEETALL,1,SubLoan,委托贷款,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:20",,"2024-08-26 17:28:44"
122,"29",LC_BALANCESHEETALL,1,LongtermReceivableAccount,长期应收款,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
123,"29",LC_BALANCESHEETALL,1,LongtermEquityInvest,长期股权投资,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
124,"29",LC_BALANCESHEETALL,1,RefundableCapitalDeposit,存出资本保证金,,"decimal(19,4)",非流动资产模块,"",存出资本保证金（RefundableCapitalDeposit）：一般为金融类:保险公司披露科目,,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
125,"29",LC_BALANCESHEETALL,1,InvestmentProperty,投资性房地产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:20",,"2024-06-07 17:02:20"
126,"29",LC_BALANCESHEETALL,1,TotalFixedAsset,固定资产合计,,"decimal(19,4)",非流动资产模块,"",固定资产合计（TotalFixedAsset）：根据财政部2019.1.22发布的《关于修订印发2018年度合并财务报表格式的通知》，将‘固定资产清理’的金额并入‘固定资产’进行披露。为同财政部新报表格式保持一致，2019.1.22起，若原文仅披露‘固定资产’，则处理进‘固定资产合计’，若原文同时披露‘固定资产’和‘固定资产清理’，则处理进对应的字段，‘固定资产合计’通过计算逻辑赋值。历史报告期的‘固定资产’与‘固定资产清理’维持原规则，按照原文披露展示，固定资产合计=固定资产+固定资产清理。收起,,,0,,"2024-06-07 17:02:21",,"2024-08-26 17:28:44"
127,"29",LC_BALANCESHEETALL,1,FixedAssets,其中:固定资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
128,"29",LC_BALANCESHEETALL,1,FixedAssetsLiquidation,其中:固定资产清理,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
129,"29",LC_BALANCESHEETALL,1,TConstruInProcess,在建工程合计,,"decimal(19,4)",非流动资产模块,"",在建工程合计（TConstruInProcess）：根据财政部2019.1.22发布的《关于修订印发2018年度合并财务报表格式的通知》，将‘工程物资’的金额并入‘在建工程’进行披露。为同财政部新报表格式保持一致，2019.1.22起，若原文仅披露‘在建工程’，则处理进‘在建工程合计’，若原文同时披露‘在建工程’和‘工程物资’，则处理进对应的字段，‘在建工程合计’通过计算逻辑赋值。历史报告期的‘在建工程’与‘工程物资’维持原规则，按照原文披露展示，在建工程合计=在建工程+工程物资。收起,,,0,,"2024-06-07 17:02:21",,"2024-08-26 17:28:44"
130,"29",LC_BALANCESHEETALL,1,ConstruInProcess,其中:在建工程,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
131,"29",LC_BALANCESHEETALL,1,ConstructionMaterials,其中:工程物资,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
132,"29",LC_BALANCESHEETALL,1,BiologicalAssets,生产性生物资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
133,"29",LC_BALANCESHEETALL,1,PubWBiologicalAssets,公益性生物资产,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:21",,"2024-08-26 17:28:44"
134,"29",LC_BALANCESHEETALL,1,OilGasAssets,油气资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
135,"29",LC_BALANCESHEETALL,1,UsufructAssets,使用权资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:21",,"2024-06-07 17:02:21"
136,"29",LC_BALANCESHEETALL,1,IntangibleAssets,无形资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
137,"29",LC_BALANCESHEETALL,1,SeatCosts,其中:交易席位费,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
138,"29",LC_BALANCESHEETALL,1,DevelopmentExpenditure,开发支出,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
139,"29",LC_BALANCESHEETALL,1,GoodWill,商誉,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
140,"29",LC_BALANCESHEETALL,1,LongDeferredExpense,长期待摊费用,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
141,"29",LC_BALANCESHEETALL,1,IndependenceAccountAssets,独立账户资产,,"decimal(19,4)",非流动资产模块,"",独立账户资产（IndependenceAccountAssets）：一般为金融类:保险公司披露科目,,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
142,"29",LC_BALANCESHEETALL,1,DeferredTaxAssets,递延所得税资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
143,"29",LC_BALANCESHEETALL,1,DebtAssets,抵债资产,,"decimal(19,4)",非流动资产模块,"","",,,0,,"2024-06-07 17:02:22",,"2024-08-26 17:28:44"
144,"29",LC_BALANCESHEETALL,1,FutureMemberInvestment,期货会员资格投资,,"decimal(19,4)",非流动资产模块,"",期货会员资格投资（FutureMemberInvestment）：一般为金融类:证券公司披露科目,,,0,,"2024-06-07 17:02:22",,"2024-08-26 17:28:44"
145,"29",LC_BALANCESHEETALL,1,OtherNonCurrentAssets,其他非流动资产,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:22",,"2024-06-07 17:02:22"
146,"29",LC_BALANCESHEETALL,1,NCAExceptionalItems,##非流动资产特殊项目,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
147,"29",LC_BALANCESHEETALL,1,NCAAdjustmentItems,##非流动资产调整项目,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
148,"29",LC_BALANCESHEETALL,1,TotalNonCurrentAssets,非流动资产合计,,"decimal(19,4)",非流动资产模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
149,"29",LC_BALANCESHEETALL,1,FinancialInvestment,金融投资,,"decimal(19,4)",资产总计模块,"",金融投资（FinancialInvestment）：一般为金融类企业披露科目,,,0,,"2024-06-07 17:02:23",,"2024-08-26 17:28:44"
150,"29",LC_BALANCESHEETALL,1,OtherAssets,其他资产,,"decimal(19,4)",资产总计模块,"",其他资产（OtherAssets）：一般为金融类企业披露科目,,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
151,"29",LC_BALANCESHEETALL,1,AExceptionalItems,##资产特殊项目,,"decimal(19,4)",资产总计模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
152,"29",LC_BALANCESHEETALL,1,AAdjustmentItems,##资产调整项目,,"decimal(19,4)",资产总计模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
153,"29",LC_BALANCESHEETALL,1,TotalAssets,资产总计,,"decimal(19,4)",资产总计模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
154,"29",LC_BALANCESHEETALL,1,ShortTermLoan,短期借款,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
155,"29",LC_BALANCESHEETALL,1,ImpawnedLoan,其中:质押借款,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:23",,"2024-06-07 17:02:23"
156,"29",LC_BALANCESHEETALL,1,ShortTermBondPay,应付短期融资款,,"decimal(19,4)",流动负债模块,"",应付短期融资款（ShortTermBondPay）：一般为金融类:证券公司披露科目,,,0,,"2024-06-07 17:02:24",,"2024-08-26 17:28:44"
157,"29",LC_BALANCESHEETALL,1,STBondsPayable,应付短期债券,,"decimal(19,4)",流动负债模块,"",应付短期债券（STBondsPayable）：一般为金融类企业披露科目,,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
158,"29",LC_BALANCESHEETALL,1,BorrowingFromCentralBank,向中央银行借款,,"decimal(19,4)",流动负债模块,"",向中央银行借款（BorrowingFromCentralBank）：一般为金融类:银行企业披露科目,,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
159,"29",LC_BALANCESHEETALL,1,BorrowingCapital,拆入资金,,"decimal(19,4)",流动负债模块,"",拆入资金（BorrowingCapital）：一般为金融类企业披露科目,,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
160,"29",LC_BALANCESHEETALL,1,TradingLiability,交易性金融负债合计,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
161,"29",LC_BALANCESHEETALL,1,AmongTradingLiability,其中:交易性金融负债,,"decimal(19,4)",流动负债模块,"","",,,0,,"2024-06-07 17:02:24",,"2024-08-26 17:28:44"
162,"29",LC_BALANCESHEETALL,1,AmongFinLiaAtFValTPL,其中:以公允价值计量且其变动计入当期损益的金融负债,,"decimal(19,4)",流动负债模块,"","",,,0,,"2024-06-07 17:02:24",,"2024-08-26 17:28:44"
163,"29",LC_BALANCESHEETALL,1,DerivativeLiability,衍生金融负债,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
164,"29",LC_BALANCESHEETALL,1,NotAccountsPayable,应付票据及应付账款,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
165,"29",LC_BALANCESHEETALL,1,NotesPayable,其中:应付票据,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
166,"29",LC_BALANCESHEETALL,1,AccountsPayable,其中:应付账款,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:24",,"2024-06-07 17:02:24"
167,"29",LC_BALANCESHEETALL,1,AdvanceReceipts,预收款项,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
168,"29",LC_BALANCESHEETALL,1,AdvanceInsurance,预收保费,,"decimal(19,4)",流动负债模块,"",预收保费（AdvanceInsurance）：一般为金融类:保险公司披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
169,"29",LC_BALANCESHEETALL,1,ContractLiability,合同负债,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
170,"29",LC_BALANCESHEETALL,1,SoldBuybackSecuProceeds,卖出回购金融资产款,,"decimal(19,4)",流动负债模块,"",卖出回购金融资产款（SoldBuybackSecuProceeds）：一般为金融类企业披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
171,"29",LC_BALANCESHEETALL,1,AbsInterDeposits,吸收存款及同业存款,,"decimal(19,4)",流动负债模块,"",吸收存款及同业存款（AbsInterDeposits）：一般为金融类企业披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
172,"29",LC_BALANCESHEETALL,1,Deposit,其中:吸收存款,,"decimal(19,4)",流动负债模块,"",其中:吸收存款（Deposit）：一般为金融类:银行企业披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
173,"29",LC_BALANCESHEETALL,1,DepositOfInterbank,其中:同业及其他金融机构存放款项,,"decimal(19,4)",流动负债模块,"",其中:同业及其他金融机构存放款项（DepositOfInterbank）：一般为金融类企业披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
174,"29",LC_BALANCESHEETALL,1,DebitofAssociate,联行存放款项,,"decimal(19,4)",流动负债模块,"","",,,0,,"2024-06-07 17:02:25",,"2024-08-26 17:28:44"
175,"29",LC_BALANCESHEETALL,1,ProxySecuProceeds,代理买卖证券款,,"decimal(19,4)",流动负债模块,"",代理买卖证券款（ProxySecuProceeds）：一般为金融类:证券公司披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
176,"29",LC_BALANCESHEETALL,1,SubIssueSecuProceeds,代理承销证券款,,"decimal(19,4)",流动负债模块,"",代理承销证券款（SubIssueSecuProceeds）：一般为金融类:证券公司披露科目,,,1,,"2024-06-07 17:02:25",,"2024-06-07 17:02:25"
177,"29",LC_BALANCESHEETALL,1,SalariesPayable,应付职工薪酬,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:26",,"2024-06-07 17:02:26"
178,"29",LC_BALANCESHEETALL,1,TaxsPayable,应交税费,,"decimal(19,4)",流动负债模块,"","",,,1,,"2024-06-07 17:02:26",,"2024-06-07 17:02:26"
179,"29",LC_BALANCESHEETALL,1,OtherPayableED,其他应付款(含利息和股利),,"decimal(19,4)",流动负债模块,"",其他应付款(含利息和股利)（OtherPayableED）：根据财政部2019.1.22发布的《关于修订印发2018年度合并财务报表格式的通知》，将'应付利息'及 '应付股利'的金额并入'其他应付款'进行披露。为同财政部新报表格式保持一致，2019.1.22起，若原文仅披露'其他应付款'，则处理进'其他应付款（含利息和股利）'，若原文同时披露'其他应付款'、'应付利息'与'应付股利'，则处理进对应的字段，'其他应付款（含利息和股利）'通过计算逻辑赋值。历史报告期的'其他应付款'、'应付利息'与'应付股利'维持原规则，按照原文披露展示，其他应付款（含利息和股利）=其他应付款+应付利息+应付股利。收起,,,1,,"2024-06-07 17:02:26",,"2024-06-07 17:02:26"
